Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,UT,Utah,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,No,Overall,Overall,"14,401",97.5,97.2,97.7,575,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,49,BO1,CAT1,CVDCRHD4,RESP054,"(39.360700171000474, -111.58713063499971)"
2014,VT,Vermont,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,315,4.1,3.5,4.6,570,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,50,BO1,CAT1,CVDCRHD4,RESP046,"(43.62538123900049, -72.51764079099962)"
2014,VT,Vermont,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,No,Overall,Overall,"6,119",95.9,95.4,96.5,571,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,50,BO1,CAT1,CVDCRHD4,RESP054,"(43.62538123900049, -72.51764079099962)"
2014,VA,Virginia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,525,4,3.5,4.4,572,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,51,BO1,CAT1,CVDCRHD4,RESP046,"(37.54268067400045, -78.45789046299967)"
2014,VA,Virginia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,No,Overall,Overall,"8,877",96,95.6,96.5,573,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,51,BO1,CAT1,CVDCRHD4,RESP054,"(37.54268067400045, -78.45789046299967)"
2014,WA,Washington,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,564,3.6,3.2,4,574,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,53,BO1,CAT1,CVDCRHD4,RESP046,"(47.52227862900048, -120.47001078999972)"
2014,WA,Washington,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,No,Overall,Overall,"9,431",96.4,96,96.8,575,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,53,BO1,CAT1,CVDCRHD4,RESP054,"(47.52227862900048, -120.47001078999972)"
2014,WV,West Virginia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,574,7.8,7,8.5,570,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,54,BO1,CAT1,CVDCRHD4,RESP046,"(38.66551020200046, -80.71264013499967)"
2014,WV,West Virginia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,No,Overall,Overall,"5,578",92.2,91.5,93,571,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,54,BO1,CAT1,CVDCRHD4,RESP054,"(38.66551020200046, -80.71264013499967)"
2014,WI,Wisconsin,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,368,3.7,3.2,4.3,572,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,55,BO1,CAT1,CVDCRHD4,RESP046,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,No,Overall,Overall,"6,641",96.3,95.7,96.8,573,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,55,BO1,CAT1,CVDCRHD4,RESP054,"(44.39319117400049, -89.81637074199966)"
2014,WY,Wyoming,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,436,4,3.5,4.5,571,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,56,BO1,CAT1,CVDCRHD4,RESP046,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,No,Overall,Overall,"5,915",96,95.5,96.6,572,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,56,BO1,CAT1,CVDCRHD4,RESP054,"(43.23554134300048, -108.10983035299967)"
2014,GU,Guam,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,No,Overall,Overall,"2,416",97.1,96.4,97.9,570,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,66,BO1,CAT1,CVDCRHD4,RESP054,"(13.444304, 144.793731)"
2014,GU,Guam,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,94,2.9,2.2,3.6,569,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,66,BO1,CAT1,CVDCRHD4,RESP046,"(13.444304, 144.793731)"
2014,PR,Puerto Rico,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,609,8.5,7.7,9.4,537,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,72,BO1,CAT1,CVDCRHD4,RESP046,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,No,Overall,Overall,"5,367",91.5,90.6,92.3,538,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,72,BO1,CAT1,CVDCRHD4,RESP054,"(18.220833, -66.590149)"
2014,UW,All States and DC (median) **,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,51,4.2,,,569,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,98,BO1,CAT1,CVDCRHD4,RESP046,
2014,UW,All States and DC (median) **,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,No,Overall,Overall,51,95.8,,,570,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,98,BO1,CAT1,CVDCRHD4,RESP054,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,53,4.2,,,569,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,99,BO1,CAT1,CVDCRHD4,RESP046,
2014,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,No,Overall,Overall,53,95.8,,,570,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,99,BO1,CAT1,CVDCRHD4,RESP054,
2014,AL,Alabama,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,942,8,7.3,8.7,804,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,1,BO1,CAT1,CHCOCNCR,RESP046,"(32.84057112200048, -86.63186076199969)"
2014,AL,Alabama,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"7,681",92,91.3,92.7,805,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,1,BO1,CAT1,CHCOCNCR,RESP054,"(32.84057112200048, -86.63186076199969)"
2014,AK,Alaska,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,360,5.3,4.6,6,798,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,2,BO1,CAT1,CHCOCNCR,RESP046,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"4,017",94.7,94,95.5,799,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,2,BO1,CAT1,CHCOCNCR,RESP054,"(64.84507995700051, -147.72205903599973)"
2014,AZ,Arizona,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,"1,648",6.9,6.4,7.5,802,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,4,BO1,CAT1,CHCOCNCR,RESP046,"(34.865970280000454, -111.76381127699972)"
2014,AZ,Arizona,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"13,174",93.1,92.6,93.6,803,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,4,BO1,CAT1,CHCOCNCR,RESP054,"(34.865970280000454, -111.76381127699972)"
2014,AR,Arkansas,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,588,6.8,6,7.6,803,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,5,BO1,CAT1,CHCOCNCR,RESP046,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"4,645",93.2,92.4,94,804,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,5,BO1,CAT1,CHCOCNCR,RESP054,"(34.74865012400045, -92.27449074299966)"
2014,CA,California,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,675,6,5.4,6.6,801,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,6,BO1,CAT1,CHCOCNCR,RESP046,"(37.63864012300047, -120.99999953799971)"
2014,CA,California,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"8,138",94,93.4,94.7,802,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,6,BO1,CAT1,CHCOCNCR,RESP054,"(37.63864012300047, -120.99999953799971)"
2014,CO,Colorado,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,"1,168",6.1,5.6,6.5,804,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,8,BO1,CAT1,CHCOCNCR,RESP046,"(38.843840757000464, -106.13361092099967)"
2014,CO,Colorado,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"12,185",93.9,93.5,94.4,805,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,8,BO1,CAT1,CHCOCNCR,RESP054,"(38.843840757000464, -106.13361092099967)"
2014,CT,Connecticut,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,817,7.1,6.4,7.8,799,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,9,BO1,CAT1,CHCOCNCR,RESP046,"(41.56266102000046, -72.64984095199964)"
2014,CT,Connecticut,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"7,117",92.9,92.2,93.6,800,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,9,BO1,CAT1,CHCOCNCR,RESP054,"(41.56266102000046, -72.64984095199964)"
2014,DE,Delaware,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,450,7.3,6.4,8.2,799,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,10,BO1,CAT1,CHCOCNCR,RESP046,"(39.008830667000495, -75.57774116799965)"
2014,DE,Delaware,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"3,841",92.7,91.9,93.6,800,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,10,BO1,CAT1,CHCOCNCR,RESP054,"(39.008830667000495, -75.57774116799965)"
2014,DC,District of Columbia,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,398,6.1,4.9,7.3,796,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,11,BO1,CAT1,CHCOCNCR,RESP046,"(38.89037138500049, -77.03196112699965)"
2014,DC,District of Columbia,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"3,666",93.9,92.7,95.1,797,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,11,BO1,CAT1,CHCOCNCR,RESP054,"(38.89037138500049, -77.03196112699965)"
2014,FL,Florida,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,"1,159",7.2,6.7,7.8,804,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,12,BO1,CAT1,CHCOCNCR,RESP046,"(28.932040377000476, -81.92896053899966)"
2014,FL,Florida,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"8,635",92.8,92.3,93.4,805,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,12,BO1,CAT1,CHCOCNCR,RESP054,"(28.932040377000476, -81.92896053899966)"
2014,GA,Georgia,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,597,5.9,5.2,6.5,801,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,13,BO1,CAT1,CHCOCNCR,RESP046,"(32.83968109300048, -83.62758034599966)"
2014,GA,Georgia,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"5,742",94.2,93.5,94.8,802,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,13,BO1,CAT1,CHCOCNCR,RESP054,"(32.83968109300048, -83.62758034599966)"
2014,HI,Hawaii,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,527,5.8,5.1,6.4,803,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,15,BO1,CAT1,CHCOCNCR,RESP046,"(21.304850435000446, -157.85774940299973)"
2014,HI,Hawaii,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"6,706",94.2,93.6,94.9,804,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,15,BO1,CAT1,CHCOCNCR,RESP054,"(21.304850435000446, -157.85774940299973)"
2014,ID,Idaho,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,508,6.8,5.9,7.7,799,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,16,BO1,CAT1,CHCOCNCR,RESP046,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"4,964",93.2,92.4,94.1,800,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,16,BO1,CAT1,CHCOCNCR,RESP054,"(43.682630005000476, -114.3637300419997)"
2014,IL,Illinois,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,433,5.3,4.7,6,799,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,17,BO1,CAT1,CHCOCNCR,RESP046,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"4,613",94.7,94,95.3,800,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,17,BO1,CAT1,CHCOCNCR,RESP054,"(40.48501028300046, -88.99771017799969)"
2014,IN,Indiana,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,"1,134",6.3,5.8,6.8,801,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,18,BO1,CAT1,CHCOCNCR,RESP046,"(39.766910452000445, -86.14996019399968)"
2014,IN,Indiana,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"10,365",93.7,93.2,94.2,802,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,18,BO1,CAT1,CHCOCNCR,RESP054,"(39.766910452000445, -86.14996019399968)"
2014,IA,Iowa,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,773,6.8,6.2,7.4,802,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,19,BO1,CAT1,CHCOCNCR,RESP046,"(42.46940091300047, -93.81649055599968)"
2014,IA,Iowa,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"7,342",93.2,92.6,93.8,803,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,19,BO1,CAT1,CHCOCNCR,RESP054,"(42.46940091300047, -93.81649055599968)"
2014,KS,Kansas,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,"1,310",6.8,6.3,7.2,804,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,20,BO1,CAT1,CHCOCNCR,RESP046,"(38.34774030000045, -98.20078122699965)"
2014,KS,Kansas,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"12,399",93.3,92.8,93.7,805,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,20,BO1,CAT1,CHCOCNCR,RESP054,"(38.34774030000045, -98.20078122699965)"
2014,KY,Kentucky,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,"1,209",8.1,7.4,8.8,804,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,21,BO1,CAT1,CHCOCNCR,RESP046,"(37.645970271000465, -84.77497104799966)"
2014,KY,Kentucky,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"9,961",91.9,91.2,92.7,805,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,21,BO1,CAT1,CHCOCNCR,RESP054,"(37.645970271000465, -84.77497104799966)"
2014,LA,Louisiana,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,600,6.5,5.9,7.1,803,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,22,BO1,CAT1,CHCOCNCR,RESP046,"(31.31266064400046, -92.44568007099969)"
2014,LA,Louisiana,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"6,164",93.5,92.9,94.2,804,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,22,BO1,CAT1,CHCOCNCR,RESP054,"(31.31266064400046, -92.44568007099969)"
2014,ME,Maine,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,983,8,7.4,8.7,798,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,23,BO1,CAT1,CHCOCNCR,RESP046,"(45.254228894000505, -68.98503133599962)"
2014,ME,Maine,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"8,128",92,91.4,92.7,799,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,23,BO1,CAT1,CHCOCNCR,RESP054,"(45.254228894000505, -68.98503133599962)"
2014,MD,Maryland,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,"1,327",5.8,5.3,6.4,803,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,24,BO1,CAT1,CHCOCNCR,RESP046,"(39.29058096400047, -76.60926011099963)"
2014,MD,Maryland,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"11,194",94.2,93.7,94.8,804,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,24,BO1,CAT1,CHCOCNCR,RESP054,"(39.29058096400047, -76.60926011099963)"
2014,MA,Massachusetts,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,"1,728",7.6,7,8.1,802,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,25,BO1,CAT1,CHCOCNCR,RESP046,"(42.27687047000046, -72.08269067499964)"
2014,MA,Massachusetts,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"13,856",92.4,91.9,93,803,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,25,BO1,CAT1,CHCOCNCR,RESP054,"(42.27687047000046, -72.08269067499964)"
2014,MI,Michigan,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,893,7.7,7.1,8.4,804,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,26,BO1,CAT1,CHCOCNCR,RESP046,"(44.6613195430005, -84.71439026999968)"
2014,MI,Michigan,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"7,555",92.3,91.6,92.9,805,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,26,BO1,CAT1,CHCOCNCR,RESP054,"(44.6613195430005, -84.71439026999968)"
2014,MN,Minnesota,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,"1,368",6.3,5.9,6.7,804,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,27,BO1,CAT1,CHCOCNCR,RESP046,"(46.35564873600049, -94.79420050299967)"
2014,MN,Minnesota,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"15,029",93.7,93.3,94.1,805,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,27,BO1,CAT1,CHCOCNCR,RESP054,"(46.35564873600049, -94.79420050299967)"
2014,MS,Mississippi,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,409,6.5,5.6,7.3,798,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,28,BO1,CAT1,CHCOCNCR,RESP046,"(32.745510099000455, -89.53803082499968)"
2014,MS,Mississippi,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"3,786",93.6,92.7,94.4,799,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,28,BO1,CAT1,CHCOCNCR,RESP054,"(32.745510099000455, -89.53803082499968)"
2014,MO,Missouri,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,753,7.2,6.4,7.9,802,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,29,BO1,CAT1,CHCOCNCR,RESP046,"(38.635790776000476, -92.56630005299968)"
2014,MO,Missouri,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"6,315",92.8,92.1,93.6,803,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,29,BO1,CAT1,CHCOCNCR,RESP054,"(38.635790776000476, -92.56630005299968)"
2014,MT,Montana,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,757,7.5,6.8,8.3,797,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,30,BO1,CAT1,CHCOCNCR,RESP046,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"6,728",92.5,91.7,93.2,798,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,30,BO1,CAT1,CHCOCNCR,RESP054,"(47.06652897200047, -109.42442064499971)"
2014,NE,Nebraska,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,"1,996",6.1,5.7,6.5,804,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,31,BO1,CAT1,CHCOCNCR,RESP046,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"20,384",93.9,93.5,94.3,805,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,31,BO1,CAT1,CHCOCNCR,RESP054,"(41.6410409880005, -99.36572062299967)"
2014,NV,Nevada,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,Yes,Overall,Overall,368,5.9,4.9,6.8,801,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,32,BO1,CAT1,CHCOCNCR,RESP046,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Chronic Health Indicators,Other Cancer,Ever told you had any other types of cancer?,No,Overall,Overall,"3,379",94.1,93.2,95.1,802,%,Crude Prevalence,,,BRFSS,CLASS03,Topic40,32,BO1,CAT1,CHCOCNCR,RESP054,"(39.493240390000494, -117.07184056399967)"
